Temperature,Stage,Development_Time,Switch,Temp1,Temp2,Switch_Stage,Switch_Times,Exact_Time,Start_Time,Exact_Switch_Time
32.0,10,5.847889208512175,True,32.0,28.0,1.0,0.0,2024-09-16 14:50:52.401151,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
32.0,10,5.55884985274089,True,32.0,28.0,2.0,0.0,2024-09-16 14:33:31.859470,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
32.0,10,5.124919966084267,True,32.0,28.0,3.0,0.0,2024-09-16 14:07:29.711878,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
32.0,10,4.618735845461154,True,32.0,28.0,4.0,0.0,2024-09-16 13:37:07.449044,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
32.0,10,4.097606256353136,True,32.0,28.0,5.0,0.0,2024-09-16 13:05:51.382523,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
32.0,10,3.56310147743889,True,32.0,28.0,6.0,0.0,2024-09-16 12:33:47.165319,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
32.0,10,3.2576140900406587,True,32.0,28.0,7.0,0.2783726326476046,2024-09-16 12:15:27.410724,2024-09-16 09:00:00,2024-09-16 09:16:42.141478
32.0,10,3.175061822355084,True,32.0,28.0,8.0,0.9222499046656676,2024-09-16 12:10:30.222560,2024-09-16 09:00:00,2024-09-16 09:55:20.099657
32.0,10,3.023006068364932,True,32.0,28.0,9.0,1.753677175575767,2024-09-16 12:01:22.821846,2024-09-16 09:00:00,2024-09-16 10:45:13.237832
32.0,20,28.6124631762772,True,32.0,28.0,0.0,0.011890066381622984,2024-09-17 13:36:44.867435,2024-09-16 09:00:00,2024-09-16 09:00:42.804239
32.0,20,28.523010830301846,True,32.0,28.0,1.0,0.0,2024-09-17 13:31:22.838989,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
32.0,20,28.233971474530563,True,32.0,28.0,2.0,0.0,2024-09-17 13:14:02.297308,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
32.0,20,27.800041587873938,True,32.0,28.0,3.0,0.0,2024-09-17 12:48:00.149716,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
32.0,20,27.293857467250824,True,32.0,28.0,4.0,0.0,2024-09-17 12:17:37.886882,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
32.0,20,26.77272787814281,True,32.0,28.0,5.0,0.0,2024-09-17 11:46:21.820361,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
32.0,20,26.238223099228563,True,32.0,28.0,6.0,0.0,2024-09-17 11:14:17.603157,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
32.0,20,25.932735711830333,True,32.0,28.0,7.0,0.2783726326476046,2024-09-17 10:55:57.848563,2024-09-16 09:00:00,2024-09-16 09:16:42.141478
32.0,20,25.850183444144754,True,32.0,28.0,8.0,0.9222499046656676,2024-09-17 10:51:00.660399,2024-09-16 09:00:00,2024-09-16 09:55:20.099657
32.0,20,25.698127690154603,True,32.0,28.0,9.0,1.753677175575767,2024-09-17 10:41:53.259685,2024-09-16 09:00:00,2024-09-16 10:45:13.237832
32.0,20,25.46182373663425,True,32.0,28.0,10.0,2.7867021148445783,2024-09-17 10:27:42.565452,2024-09-16 09:00:00,2024-09-16 11:47:12.127613
32.0,20,25.107652164906025,True,32.0,28.0,11.0,4.026694045924259,2024-09-17 10:06:27.547794,2024-09-16 09:00:00,2024-09-16 13:01:36.098565
32.0,20,24.629026129476713,True,32.0,28.0,12.0,5.4685174018585325,2024-09-17 09:37:44.494066,2024-09-16 09:00:00,2024-09-16 14:28:06.662647
32.0,20,24.107781949995772,True,32.0,28.0,13.0,7.097387222230825,2024-09-17 09:06:28.015020,2024-09-16 09:00:00,2024-09-16 16:05:50.594000
32.0,20,23.640984950168345,True,32.0,28.0,14.0,8.891121740774814,2024-09-17 08:38:27.545821,2024-09-16 09:00:00,2024-09-16 17:53:28.038267
32.0,20,23.057131482926035,True,32.0,28.0,15.0,10.82157935179881,2024-09-17 08:03:25.673339,2024-09-16 09:00:00,2024-09-16 19:49:17.685666
32.0,20,22.26947262184545,True,32.0,28.0,16.0,12.856555737567636,2024-09-17 07:16:10.101439,2024-09-16 09:00:00,2024-09-16 21:51:23.600655
32.0,20,21.689374520691146,True,32.0,28.0,17.0,14.967541161639382,2024-09-17 06:41:21.748274,2024-09-16 09:00:00,2024-09-16 23:58:03.148182
32.0,20,21.7393331664557,True,32.0,28.0,18.0,17.142580528708063,2024-09-17 06:44:21.599399,2024-09-16 09:00:00,2024-09-17 02:08:33.289903
32.0,20,21.908486246170707,True,32.0,28.0,19.0,19.391903649315605,2024-09-17 06:54:30.550486,2024-09-16 09:00:00,2024-09-17 04:23:30.853138
32.0,30,71.14744833265102,True,32.0,28.0,0.0,0.011890066381622984,2024-09-19 08:08:50.813998,2024-09-16 09:00:00,2024-09-16 09:00:42.804239
32.0,30,71.05799598667566,True,32.0,28.0,1.0,0.0,2024-09-19 08:03:28.785552,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
32.0,30,70.76895663090438,True,32.0,28.0,2.0,0.0,2024-09-19 07:46:08.243871,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
32.0,30,70.33502674424776,True,32.0,28.0,3.0,0.0,2024-09-19 07:20:06.096279,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
32.0,30,69.82884262362465,True,32.0,28.0,4.0,0.0,2024-09-19 06:49:43.833445,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
32.0,30,69.30771303451662,True,32.0,28.0,5.0,0.0,2024-09-19 06:18:27.766924,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
32.0,30,68.77320825560238,True,32.0,28.0,6.0,0.0,2024-09-19 05:46:23.549720,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
32.0,30,68.46772086820415,True,32.0,28.0,7.0,0.2783726326476046,2024-09-19 05:28:03.795126,2024-09-16 09:00:00,2024-09-16 09:16:42.141478
32.0,30,68.38516860051857,True,32.0,28.0,8.0,0.9222499046656676,2024-09-19 05:23:06.606962,2024-09-16 09:00:00,2024-09-16 09:55:20.099657
32.0,30,68.23311284652843,True,32.0,28.0,9.0,1.753677175575767,2024-09-19 05:13:59.206248,2024-09-16 09:00:00,2024-09-16 10:45:13.237832
32.0,30,67.99680889300807,True,32.0,28.0,10.0,2.7867021148445783,2024-09-19 04:59:48.512015,2024-09-16 09:00:00,2024-09-16 11:47:12.127613
32.0,30,67.64263732127985,True,32.0,28.0,11.0,4.026694045924259,2024-09-19 04:38:33.494357,2024-09-16 09:00:00,2024-09-16 13:01:36.098565
32.0,30,67.16401128585053,True,32.0,28.0,12.0,5.4685174018585325,2024-09-19 04:09:50.440629,2024-09-16 09:00:00,2024-09-16 14:28:06.662647
32.0,30,66.64276710636959,True,32.0,28.0,13.0,7.097387222230825,2024-09-19 03:38:33.961583,2024-09-16 09:00:00,2024-09-16 16:05:50.594000
32.0,30,66.17597010654217,True,32.0,28.0,14.0,8.891121740774814,2024-09-19 03:10:33.492384,2024-09-16 09:00:00,2024-09-16 17:53:28.038267
32.0,30,65.59211663929986,True,32.0,28.0,15.0,10.82157935179881,2024-09-19 02:35:31.619901,2024-09-16 09:00:00,2024-09-16 19:49:17.685666
32.0,30,64.80445777821927,True,32.0,28.0,16.0,12.856555737567636,2024-09-19 01:48:16.048002,2024-09-16 09:00:00,2024-09-16 21:51:23.600655
32.0,30,64.22435967706497,True,32.0,28.0,17.0,14.967541161639382,2024-09-19 01:13:27.694837,2024-09-16 09:00:00,2024-09-16 23:58:03.148182
32.0,30,64.27431832282953,True,32.0,28.0,18.0,17.142580528708063,2024-09-19 01:16:27.545962,2024-09-16 09:00:00,2024-09-17 02:08:33.289903
32.0,30,64.44347140254453,True,32.0,28.0,19.0,19.391903649315605,2024-09-19 01:26:36.497049,2024-09-16 09:00:00,2024-09-17 04:23:30.853138
32.0,30,64.27277640089414,True,32.0,28.0,20.0,21.73779124452033,2024-09-19 01:16:21.995043,2024-09-16 09:00:00,2024-09-17 06:44:16.048480
32.0,30,64.0424363521777,True,32.0,28.0,21.0,24.197371562981772,2024-09-19 01:02:32.770868,2024-09-16 09:00:00,2024-09-17 09:11:50.537627
32.0,30,63.785030767019485,True,32.0,28.0,22.0,26.76965718591878,2024-09-19 00:47:06.110761,2024-09-16 09:00:00,2024-09-17 11:46:10.765869
32.0,30,63.59462219207089,True,32.0,28.0,23.0,29.421020572944215,2024-09-19 00:35:40.639891,2024-09-16 09:00:00,2024-09-17 14:25:15.674063
32.0,30,63.08860767250768,True,32.0,28.0,24.0,32.024865183296896,2024-09-19 00:05:18.987621,2024-09-16 09:00:00,2024-09-17 17:01:29.514660
32.0,30,61.74693740841117,True,32.0,28.0,25.0,34.29965806420488,2024-09-18 22:44:48.974670,2024-09-16 09:00:00,2024-09-17 19:17:58.769031
32.0,30,60.37103895386381,True,32.0,28.0,26.0,36.644231610099375,2024-09-18 21:22:15.740234,2024-09-16 09:00:00,2024-09-17 21:38:39.233796
32.0,30,58.88846273873955,True,32.0,28.0,27.0,39.29329934700084,2024-09-18 19:53:18.465859,2024-09-16 09:00:00,2024-09-18 00:17:35.877649
32.0,30,56.574946027072926,True,32.0,28.0,28.0,42.362426655142286,2024-09-18 17:34:29.805697,2024-09-16 09:00:00,2024-09-18 03:21:44.735959
32.0,30,53.358077432718446,True,32.0,28.0,29.0,45.89537117731945,2024-09-18 14:21:29.078758,2024-09-16 09:00:00,2024-09-18 06:53:43.336238
32.0,40,192.69534071328516,True,32.0,28.0,0.0,0.011890066381622984,2024-09-24 09:41:43.226568,2024-09-16 09:00:00,2024-09-16 09:00:42.804239
32.0,40,192.6058883673098,True,32.0,28.0,1.0,0.0,2024-09-24 09:36:21.198122,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
32.0,40,192.31684901153852,True,32.0,28.0,2.0,0.0,2024-09-24 09:19:00.656442,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
32.0,40,191.8829191248819,True,32.0,28.0,3.0,0.0,2024-09-24 08:52:58.508850,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
32.0,40,191.3767350042588,True,32.0,28.0,4.0,0.0,2024-09-24 08:22:36.246015,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
32.0,40,190.85560541515076,True,32.0,28.0,5.0,0.0,2024-09-24 07:51:20.179495,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
32.0,40,190.3211006362365,True,32.0,28.0,6.0,0.0,2024-09-24 07:19:15.962290,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
32.0,40,190.0156132488383,True,32.0,28.0,7.0,0.2783726326476046,2024-09-24 07:00:56.207696,2024-09-16 09:00:00,2024-09-16 09:16:42.141478
32.0,40,189.93306098115272,True,32.0,28.0,8.0,0.9222499046656676,2024-09-24 06:55:59.019532,2024-09-16 09:00:00,2024-09-16 09:55:20.099657
32.0,40,189.78100522716258,True,32.0,28.0,9.0,1.753677175575767,2024-09-24 06:46:51.618818,2024-09-16 09:00:00,2024-09-16 10:45:13.237832
32.0,40,189.54470127364223,True,32.0,28.0,10.0,2.7867021148445783,2024-09-24 06:32:40.924585,2024-09-16 09:00:00,2024-09-16 11:47:12.127613
32.0,40,189.190529701914,True,32.0,28.0,11.0,4.026694045924259,2024-09-24 06:11:25.906927,2024-09-16 09:00:00,2024-09-16 13:01:36.098565
32.0,40,188.71190366648466,True,32.0,28.0,12.0,5.4685174018585325,2024-09-24 05:42:42.853199,2024-09-16 09:00:00,2024-09-16 14:28:06.662647
32.0,40,188.19065948700373,True,32.0,28.0,13.0,7.097387222230825,2024-09-24 05:11:26.374153,2024-09-16 09:00:00,2024-09-16 16:05:50.594000
32.0,40,187.72386248717632,True,32.0,28.0,14.0,8.891121740774814,2024-09-24 04:43:25.904954,2024-09-16 09:00:00,2024-09-16 17:53:28.038267
32.0,40,187.140009019934,True,32.0,28.0,15.0,10.82157935179881,2024-09-24 04:08:24.032472,2024-09-16 09:00:00,2024-09-16 19:49:17.685666
32.0,40,186.35235015885343,True,32.0,28.0,16.0,12.856555737567636,2024-09-24 03:21:08.460572,2024-09-16 09:00:00,2024-09-16 21:51:23.600655
32.0,40,185.77225205769912,True,32.0,28.0,17.0,14.967541161639382,2024-09-24 02:46:20.107408,2024-09-16 09:00:00,2024-09-16 23:58:03.148182
32.0,40,185.82221070346367,True,32.0,28.0,18.0,17.142580528708063,2024-09-24 02:49:19.958532,2024-09-16 09:00:00,2024-09-17 02:08:33.289903
32.0,40,185.99136378317866,True,32.0,28.0,19.0,19.391903649315605,2024-09-24 02:59:28.909619,2024-09-16 09:00:00,2024-09-17 04:23:30.853138
32.0,40,185.8206687815283,True,32.0,28.0,20.0,21.73779124452033,2024-09-24 02:49:14.407614,2024-09-16 09:00:00,2024-09-17 06:44:16.048480
32.0,40,185.59032873281183,True,32.0,28.0,21.0,24.197371562981772,2024-09-24 02:35:25.183438,2024-09-16 09:00:00,2024-09-17 09:11:50.537627
32.0,40,185.33292314765362,True,32.0,28.0,22.0,26.76965718591878,2024-09-24 02:19:58.523332,2024-09-16 09:00:00,2024-09-17 11:46:10.765869
32.0,40,185.142514572705,True,32.0,28.0,23.0,29.421020572944215,2024-09-24 02:08:33.052462,2024-09-16 09:00:00,2024-09-17 14:25:15.674063
32.0,40,184.63650005314182,True,32.0,28.0,24.0,32.024865183296896,2024-09-24 01:38:11.400191,2024-09-16 09:00:00,2024-09-17 17:01:29.514660
32.0,40,183.2948297890453,True,32.0,28.0,25.0,34.29965806420488,2024-09-24 00:17:41.387241,2024-09-16 09:00:00,2024-09-17 19:17:58.769031
32.0,40,181.91893133449796,True,32.0,28.0,26.0,36.644231610099375,2024-09-23 22:55:08.152804,2024-09-16 09:00:00,2024-09-17 21:38:39.233796
32.0,40,180.4363551193737,True,32.0,28.0,27.0,39.29329934700084,2024-09-23 21:26:10.878430,2024-09-16 09:00:00,2024-09-18 00:17:35.877649
32.0,40,178.12283840770706,True,32.0,28.0,28.0,42.362426655142286,2024-09-23 19:07:22.218268,2024-09-16 09:00:00,2024-09-18 03:21:44.735959
32.0,40,174.90596981335258,True,32.0,28.0,29.0,45.89537117731945,2024-09-23 15:54:21.491328,2024-09-16 09:00:00,2024-09-18 06:53:43.336238
32.0,40,171.4367168270789,True,32.0,28.0,30.0,49.888824446444744,2024-09-23 12:26:12.180577,2024-09-16 09:00:00,2024-09-18 10:53:19.768007
32.0,40,168.31086834014152,True,32.0,28.0,31.0,54.33939464891219,2024-09-23 09:18:39.126025,2024-09-16 09:00:00,2024-09-18 15:20:21.820736
32.0,40,166.7486519771237,True,32.0,28.0,32.0,59.29893151700321,2024-09-23 07:44:55.147118,2024-09-16 09:00:00,2024-09-18 20:17:56.153461
32.0,40,165.6324837861644,True,32.0,28.0,33.0,64.9054972246155,2024-09-23 06:37:56.941630,2024-09-16 09:00:00,2024-09-19 01:54:19.790009
32.0,40,163.2654637758748,True,32.0,28.0,34.0,71.37767938706088,2024-09-23 04:15:55.669593,2024-09-16 09:00:00,2024-09-19 08:22:39.645793
32.0,40,161.19522407699918,True,32.0,28.0,35.0,79.00326566877365,2024-09-23 02:11:42.806677,2024-09-16 09:00:00,2024-09-19 16:00:11.756408
32.0,40,160.1440413585143,True,32.0,28.0,36.0,88.14695409952253,2024-09-23 01:08:38.548891,2024-09-16 09:00:00,2024-09-20 01:08:49.034758
32.0,40,157.98082994362838,True,32.0,28.0,37.0,99.24819950830258,2024-09-22 22:58:50.987797,2024-09-16 09:00:00,2024-09-20 12:14:53.518230
32.0,40,155.94295192555867,True,32.0,28.0,38.0,112.76187498753964,2024-09-22 20:56:34.626932,2024-09-16 09:00:00,2024-09-21 01:45:42.749955
32.0,40,154.14587916331274,True,32.0,28.0,39.0,129.00500745651658,2024-09-22 19:08:45.164988,2024-09-16 09:00:00,2024-09-21 18:00:18.026843
