Temperature,Stage,Development_Time,Switch,Temp1,Temp2,Switch_Stage,Switch_Times,Exact_Time,Start_Time,Exact_Switch_Time,weekday_exact,time_exact,weekday_switch,time_switch
32.0,40,185.8206687815283,True,32.0,28.0,20.0,21.73779124452033,2024-09-24 02:49:14.407614,2024-09-16 09:00:00,2024-09-17 06:44:16.048480,1,02:49:14.407614,1.0,06:44:16.048480
32.0,40,185.82221070346367,True,32.0,28.0,18.0,17.142580528708063,2024-09-24 02:49:19.958532,2024-09-16 09:00:00,2024-09-17 02:08:33.289903,1,02:49:19.958532,1.0,02:08:33.289903
32.0,40,185.99136378317866,True,32.0,28.0,19.0,19.391903649315605,2024-09-24 02:59:28.909619,2024-09-16 09:00:00,2024-09-17 04:23:30.853138,1,02:59:28.909619,1.0,04:23:30.853138
32.0,40,186.35235015885343,True,32.0,28.0,16.0,12.856555737567636,2024-09-24 03:21:08.460572,2024-09-16 09:00:00,2024-09-16 21:51:23.600655,1,03:21:08.460572,0.0,21:51:23.600655
28.0,40,186.479119569029,True,28.0,32.0,39.0,167.54257894010738,2024-09-24 03:28:44.830449,2024-09-16 09:00:00,2024-09-23 08:32:33.284184,1,03:28:44.830449,0.0,08:32:33.284184
32.0,40,187.140009019934,True,32.0,28.0,15.0,10.82157935179881,2024-09-24 04:08:24.032472,2024-09-16 09:00:00,2024-09-16 19:49:17.685666,1,04:08:24.032472,0.0,19:49:17.685666
32.0,40,187.72386248717632,True,32.0,28.0,14.0,8.891121740774814,2024-09-24 04:43:25.904954,2024-09-16 09:00:00,2024-09-16 17:53:28.038267,1,04:43:25.904954,0.0,17:53:28.038267
32.0,40,188.19065948700373,True,32.0,28.0,13.0,7.097387222230825,2024-09-24 05:11:26.374153,2024-09-16 09:00:00,2024-09-16 16:05:50.594000,1,05:11:26.374153,0.0,16:05:50.594000
32.0,40,188.71190366648466,True,32.0,28.0,12.0,5.4685174018585325,2024-09-24 05:42:42.853199,2024-09-16 09:00:00,2024-09-16 14:28:06.662647,1,05:42:42.853199,0.0,14:28:06.662647
32.0,40,189.190529701914,True,32.0,28.0,11.0,4.026694045924259,2024-09-24 06:11:25.906927,2024-09-16 09:00:00,2024-09-16 13:01:36.098565,1,06:11:25.906927,0.0,13:01:36.098565
32.0,40,189.54470127364223,True,32.0,28.0,10.0,2.7867021148445783,2024-09-24 06:32:40.924585,2024-09-16 09:00:00,2024-09-16 11:47:12.127613,1,06:32:40.924585,0.0,11:47:12.127613
32.0,40,189.78100522716258,True,32.0,28.0,9.0,1.753677175575767,2024-09-24 06:46:51.618818,2024-09-16 09:00:00,2024-09-16 10:45:13.237832,1,06:46:51.618818,0.0,10:45:13.237832
32.0,40,189.93306098115272,True,32.0,28.0,8.0,0.9222499046656676,2024-09-24 06:55:59.019532,2024-09-16 09:00:00,2024-09-16 09:55:20.099657,1,06:55:59.019532,0.0,09:55:20.099657
32.0,40,190.0156132488383,True,32.0,28.0,7.0,0.2783726326476046,2024-09-24 07:00:56.207696,2024-09-16 09:00:00,2024-09-16 09:16:42.141478,1,07:00:56.207696,0.0,09:16:42.141478
32.0,40,190.3211006362365,True,32.0,28.0,6.0,0.0,2024-09-24 07:19:15.962290,2024-09-16 09:00:00,2024-09-16 09:00:00.000000,1,07:19:15.962290,0.0,09:00:00
32.0,40,190.85560541515076,True,32.0,28.0,5.0,0.0,2024-09-24 07:51:20.179495,2024-09-16 09:00:00,2024-09-16 09:00:00.000000,1,07:51:20.179495,0.0,09:00:00
32.0,40,191.3767350042588,True,32.0,28.0,4.0,0.0,2024-09-24 08:22:36.246015,2024-09-16 09:00:00,2024-09-16 09:00:00.000000,1,08:22:36.246015,0.0,09:00:00
28.0,40,191.78215468786152,True,28.0,26.0,39.0,167.54257894010738,2024-09-24 08:46:55.756876,2024-09-16 09:00:00,2024-09-23 08:32:33.284184,1,08:46:55.756876,0.0,08:32:33.284184
32.0,40,191.8829191248819,True,32.0,28.0,3.0,0.0,2024-09-24 08:52:58.508850,2024-09-16 09:00:00,2024-09-16 09:00:00.000000,1,08:52:58.508850,0.0,09:00:00
32.0,40,192.31684901153852,True,32.0,28.0,2.0,0.0,2024-09-24 09:19:00.656442,2024-09-16 09:00:00,2024-09-16 09:00:00.000000,1,09:19:00.656442,0.0,09:00:00
32.0,40,192.6058883673098,True,32.0,28.0,1.0,0.0,2024-09-24 09:36:21.198122,2024-09-16 09:00:00,2024-09-16 09:00:00.000000,1,09:36:21.198122,0.0,09:00:00
28.0,40,192.68345064690354,False,,,,,2024-09-24 09:41:00.422329,2024-09-16 09:00:00,,1,09:41:00.422329,,
26.0,40,192.68345064690354,True,26.0,28.0,0.0,0.0,2024-09-24 09:41:00.422329,2024-09-16 09:00:00,2024-09-16 09:00:00.000000,1,09:41:00.422329,0.0,09:00:00
32.0,40,192.69534071328516,True,32.0,28.0,0.0,0.011890066381622984,2024-09-24 09:41:43.226568,2024-09-16 09:00:00,2024-09-16 09:00:42.804239,1,09:41:43.226568,0.0,09:00:42.804239
26.0,40,192.73947194737335,True,26.0,28.0,1.0,0.13358358006353344,2024-09-24 09:44:22.099011,2024-09-16 09:00:00,2024-09-16 09:08:00.900888,1,09:44:22.099011,0.0,09:08:00.900888
26.0,40,192.82907612797936,True,26.0,28.0,2.0,0.5122271164408427,2024-09-24 09:49:44.674061,2024-09-16 09:00:00,2024-09-16 09:30:44.017619,1,09:49:44.674061,0.0,09:30:44.017619
26.0,40,192.96402161249802,True,26.0,28.0,3.0,1.0811024876160957,2024-09-24 09:57:50.477805,2024-09-16 09:00:00,2024-09-16 10:04:51.968955,1,09:57:50.477805,0.0,10:04:51.968955
26.0,40,193.04416608599905,True,26.0,28.0,8.0,4.033355009512004,2024-09-24 10:02:38.997910,2024-09-16 09:00:00,2024-09-16 13:02:00.078034,1,10:02:38.997910,0.0,13:02:00.078034
26.0,40,193.13901350588617,True,26.0,28.0,4.0,1.7622785016273714,2024-09-24 10:08:20.448621,2024-09-16 09:00:00,2024-09-16 10:45:44.202606,1,10:08:20.448621,0.0,10:45:44.202606
26.0,40,193.19043005842246,True,26.0,28.0,5.0,2.334824643271693,2024-09-24 10:11:25.548210,2024-09-16 09:00:00,2024-09-16 11:20:05.368716,1,10:11:25.548210,0.0,11:20:05.368716
26.0,40,193.2187845252839,True,26.0,28.0,10.0,6.46078536648626,2024-09-24 10:13:07.624291,2024-09-16 09:00:00,2024-09-16 15:27:38.827319,1,10:13:07.624291,0.0,15:27:38.827319
26.0,40,193.2346361535993,True,26.0,28.0,6.0,2.913535517362787,2024-09-24 10:14:04.690153,2024-09-16 09:00:00,2024-09-16 11:54:48.727863,1,10:14:04.690153,0.0,11:54:48.727863
26.0,40,193.26864364287553,True,26.0,28.0,7.0,3.531403026684842,2024-09-24 10:16:07.117114,2024-09-16 09:00:00,2024-09-16 12:31:53.050896,1,10:16:07.117114,0.0,12:31:53.050896
26.0,40,193.3240054433142,True,26.0,28.0,9.0,5.2966773917274015,2024-09-24 10:19:26.419596,2024-09-16 09:00:00,2024-09-16 14:17:48.038610,1,10:19:26.419596,0.0,14:17:48.038610
26.0,40,193.45042876508026,True,26.0,28.0,11.0,8.286593109090555,2024-09-24 10:27:01.543554,2024-09-16 09:00:00,2024-09-16 17:17:11.735193,1,10:27:01.543554,0.0,17:17:11.735193
26.0,40,193.50299223899802,True,26.0,28.0,12.0,10.25960597437187,2024-09-24 10:30:10.772060,2024-09-16 09:00:00,2024-09-16 19:15:34.581508,1,10:30:10.772060,0.0,19:15:34.581508
26.0,40,193.78104565729836,True,26.0,28.0,14.0,14.948304910896873,2024-09-24 10:46:51.764366,2024-09-16 09:00:00,2024-09-16 23:56:53.897679,1,10:46:51.764366,0.0,23:56:53.897679
26.0,40,193.82543510900695,True,26.0,28.0,15.0,17.507005440871744,2024-09-24 10:49:31.566392,2024-09-16 09:00:00,2024-09-17 02:30:25.219587,1,10:49:31.566392,1.0,02:30:25.219587
26.0,40,193.85149636641847,True,26.0,28.0,19.0,27.25203623255541,2024-09-24 10:51:05.386919,2024-09-16 09:00:00,2024-09-17 12:15:07.330437,1,10:51:05.386919,1.0,12:15:07.330437
26.0,40,194.19905072811915,True,26.0,28.0,13.0,13.10577846334624,2024-09-24 11:11:56.582621,2024-09-16 09:00:00,2024-09-16 22:06:20.802468,1,11:11:56.582621,0.0,22:06:20.802468
26.0,40,194.35971523137096,True,26.0,28.0,16.0,20.863920810085162,2024-09-24 11:21:34.974833,2024-09-16 09:00:00,2024-09-17 05:51:50.114916,1,11:21:34.974833,1.0,05:51:50.114916
26.0,40,194.63867812182912,True,26.0,28.0,18.0,25.959047947073508,2024-09-24 11:38:19.241239,2024-09-16 09:00:00,2024-09-17 10:57:32.572609,1,11:38:19.241239,1.0,10:57:32.572609
26.0,40,195.1407331095212,True,26.0,28.0,21.0,33.74777593969114,2024-09-24 12:08:26.639194,2024-09-16 09:00:00,2024-09-17 18:44:51.993383,1,12:08:26.639194,1.0,18:44:51.993383
26.0,40,195.892789014555,True,26.0,28.0,20.0,31.809911477547047,2024-09-24 12:53:34.040452,2024-09-16 09:00:00,2024-09-17 16:48:35.681319,1,12:53:34.040452,1.0,16:48:35.681319
26.0,40,196.0704830324457,True,26.0,28.0,17.0,25.265772136385984,2024-09-24 13:04:13.738917,2024-09-16 09:00:00,2024-09-17 10:15:56.779691,1,13:04:13.738917,1.0,10:15:56.779691
26.0,40,196.27913812293053,True,26.0,28.0,24.0,43.66750325308561,2024-09-24 13:16:44.897243,2024-09-16 09:00:00,2024-09-18 04:40:03.011711,1,13:16:44.897243,2.0,04:40:03.011711
26.0,40,196.7074115046721,True,26.0,28.0,22.0,38.144145542937295,2024-09-24 13:42:26.681417,2024-09-16 09:00:00,2024-09-17 23:08:38.923955,1,13:42:26.681417,1.0,23:08:38.923955
26.0,40,196.81384563513328,True,26.0,28.0,23.0,41.092351635372474,2024-09-24 13:48:49.844286,2024-09-16 09:00:00,2024-09-18 02:05:32.465887,1,13:48:49.844286,2.0,02:05:32.465887
26.0,40,199.17325729857328,True,26.0,28.0,26.0,53.89855757417472,2024-09-24 16:10:23.726275,2024-09-16 09:00:00,2024-09-18 14:53:54.807267,1,16:10:23.726275,2.0,14:53:54.807267
26.0,40,199.25272621203362,True,26.0,28.0,27.0,58.10967043966076,2024-09-24 16:15:09.814363,2024-09-16 09:00:00,2024-09-18 19:06:34.813583,1,16:15:09.814363,2.0,19:06:34.813583
26.0,40,199.30749172124357,True,26.0,28.0,25.0,50.31231999640315,2024-09-24 16:18:26.970196,2024-09-16 09:00:00,2024-09-18 11:18:44.351987,1,16:18:26.970196,2.0,11:18:44.351987
26.0,40,199.30851155550965,True,26.0,28.0,28.0,63.54809980294489,2024-09-24 16:18:30.641600,2024-09-16 09:00:00,2024-09-19 00:32:53.159291,1,16:18:30.641600,3.0,00:32:53.159291
26.0,40,202.7081989657005,True,26.0,28.0,30.0,81.16030658506637,2024-09-24 19:42:29.516277,2024-09-16 09:00:00,2024-09-19 18:09:37.103706,1,19:42:29.516277,3.0,18:09:37.103706
26.0,40,203.6685223672509,True,26.0,28.0,29.0,74.65792373121776,2024-09-24 20:40:06.680522,2024-09-16 09:00:00,2024-09-19 11:39:28.525432,1,20:40:06.680522,3.0,11:39:28.525432
26.0,40,206.18970122659437,True,26.0,28.0,33.0,105.46271466504543,2024-09-24 23:11:22.924416,2024-09-16 09:00:00,2024-09-20 18:27:45.772794,1,23:11:22.924416,4.0,18:27:45.772794
26.0,40,208.53796179872487,True,26.0,28.0,32.0,101.08824133860436,2024-09-25 01:32:16.662475,2024-09-16 09:00:00,2024-09-20 14:05:17.668819,2,01:32:16.662475,4.0,14:05:17.668819
26.0,40,209.74232463976477,True,26.0,28.0,31.0,95.77085094853544,2024-09-25 02:44:32.368703,2024-09-16 09:00:00,2024-09-20 08:46:15.063415,2,02:44:32.368703,4.0,08:46:15.063415
28.0,40,212.02602963787865,True,28.0,26.0,35.0,110.49149223867802,2024-09-25 05:01:33.706696,2024-09-16 09:00:00,2024-09-20 23:29:29.372059,2,05:01:33.706696,4.0,23:29:29.372059
28.0,40,220.4262397258977,True,28.0,26.0,34.0,100.79566625808962,2024-09-25 13:25:34.463013,2024-09-16 09:00:00,2024-09-20 13:47:44.398529,2,13:25:34.463013,4.0,13:47:44.398529
28.0,40,223.27815422091058,True,28.0,26.0,31.0,78.7119769556742,2024-09-25 16:16:41.355195,2024-09-16 09:00:00,2024-09-19 15:42:43.117040,2,16:16:41.355195,3.0,15:42:43.117040
28.0,40,224.4825170619505,True,28.0,26.0,32.0,85.23373018678303,2024-09-25 17:28:57.061423,2024-09-16 09:00:00,2024-09-19 22:14:01.428672,2,17:28:57.061423,3.0,22:14:01.428672
28.0,40,226.830777634081,True,28.0,26.0,33.0,91.95646408535461,2024-09-25 19:49:50.799483,2024-09-16 09:00:00,2024-09-20 04:57:23.270707,2,19:49:50.799483,4.0,04:57:23.270707
26.0,40,227.68255649559597,True,26.0,28.0,37.0,168.94992606027017,2024-09-25 20:40:57.203384,2024-09-16 09:00:00,2024-09-23 09:56:59.733817,2,20:40:57.203384,0.0,09:56:59.733817
28.0,40,229.35195649342447,True,28.0,26.0,29.0,63.6728520108704,2024-09-25 22:21:07.043376,2024-09-16 09:00:00,2024-09-19 00:40:22.267239,2,22:21:07.043376,3.0,00:40:22.267239
28.0,40,230.31227989497484,True,28.0,26.0,30.0,71.1355582662694,2024-09-25 23:18:44.207622,2024-09-16 09:00:00,2024-09-19 08:08:08.009759,2,23:18:44.207622,3.0,08:08:08.009759
28.0,40,233.7119673051657,True,28.0,26.0,28.0,56.92303889433876,2024-09-26 02:42:43.082299,2024-09-16 09:00:00,2024-09-18 17:55:22.940020,3,02:42:43.082299,2.0,17:55:22.940020
28.0,40,233.7129871394318,True,28.0,26.0,25.0,43.688278922063105,2024-09-26 02:42:46.753702,2024-09-16 09:00:00,2024-09-18 04:41:17.804119,3,02:42:46.753702,2.0,04:41:17.804119
28.0,40,233.76775264864176,True,28.0,26.0,27.0,51.54039487453069,2024-09-26 02:46:03.909535,2024-09-16 09:00:00,2024-09-18 12:32:25.421548,3,02:46:03.909535,2.0,12:32:25.421548
28.0,40,233.84722156210205,True,28.0,26.0,26.0,47.408750922504964,2024-09-26 02:50:49.997624,2024-09-16 09:00:00,2024-09-18 08:24:31.503321,3,02:50:49.997624,2.0,08:24:31.503321
26.0,40,235.07286181727727,True,26.0,28.0,38.0,191.89178487925824,2024-09-26 04:04:22.302542,2024-09-16 09:00:00,2024-09-24 08:53:30.425565,3,04:04:22.302542,1.0,08:53:30.425565
28.0,40,236.20663322554208,True,28.0,26.0,23.0,36.96195664714273,2024-09-26 05:12:23.879612,2024-09-16 09:00:00,2024-09-17 21:57:43.043930,3,05:12:23.879612,1.0,21:57:43.043930
28.0,40,236.31306735600322,True,28.0,26.0,22.0,34.120184685168695,2024-09-26 05:18:47.042482,2024-09-16 09:00:00,2024-09-17 19:07:12.664867,3,05:18:47.042482,1.0,19:07:12.664867
28.0,40,236.74134073774482,True,28.0,26.0,24.0,40.07181577705862,2024-09-26 05:44:28.826656,2024-09-16 09:00:00,2024-09-18 01:04:18.536797,3,05:44:28.826656,2.0,01:04:18.536797
28.0,40,236.94999582822965,True,28.0,26.0,17.0,21.878739750843813,2024-09-26 05:56:59.984982,2024-09-16 09:00:00,2024-09-17 06:52:43.463103,3,05:56:59.984982,1.0,06:52:43.463103
28.0,40,237.12768984612035,True,28.0,26.0,20.0,28.600573109895578,2024-09-26 06:07:39.683446,2024-09-16 09:00:00,2024-09-17 13:36:02.063196,3,06:07:39.683446,1.0,13:36:02.063196
28.0,40,237.87974575115416,True,28.0,26.0,21.0,31.290493477073476,2024-09-26 06:52:47.084704,2024-09-16 09:00:00,2024-09-17 16:17:25.776517,3,06:52:47.084704,1.0,16:17:25.776517
28.0,40,238.38180073884624,True,28.0,26.0,18.0,24.00382047214794,2024-09-26 07:22:54.482660,2024-09-16 09:00:00,2024-09-17 09:00:13.753700,3,07:22:54.482660,1.0,09:00:13.753700
28.0,40,238.6607636293044,True,28.0,26.0,16.0,19.187656225617765,2024-09-26 07:39:38.749065,2024-09-16 09:00:00,2024-09-17 04:11:15.562412,3,07:39:38.749065,1.0,04:11:15.562412
28.0,40,238.8214281325562,True,28.0,26.0,13.0,11.590178382130633,2024-09-26 07:49:17.141277,2024-09-16 09:00:00,2024-09-16 20:35:24.642176,3,07:49:17.141277,0.0,20:35:24.642176
28.0,40,239.16898249425688,True,28.0,26.0,19.0,26.083990513040476,2024-09-26 08:10:08.336979,2024-09-16 09:00:00,2024-09-17 11:05:02.365847,3,08:10:08.336979,1.0,11:05:02.365847
28.0,40,239.1950437516684,True,28.0,26.0,15.0,16.365020978768353,2024-09-26 08:11:42.157506,2024-09-16 09:00:00,2024-09-17 01:21:54.075524,3,08:11:42.157506,1.0,01:21:54.075524
28.0,40,239.239433203377,True,28.0,26.0,14.0,13.850709900502048,2024-09-26 08:14:21.959532,2024-09-16 09:00:00,2024-09-16 22:51:02.555642,3,08:14:21.959532,0.0,22:51:02.555642
28.0,40,239.51748662167734,True,28.0,26.0,12.0,9.440064382277397,2024-09-26 08:31:02.951838,2024-09-16 09:00:00,2024-09-16 18:26:24.231776,3,08:31:02.951838,0.0,18:26:24.231776
28.0,40,239.5700500955951,True,28.0,26.0,11.0,7.519614990913812,2024-09-26 08:34:12.180344,2024-09-16 09:00:00,2024-09-16 16:31:10.613967,3,08:34:12.180344,0.0,16:31:10.613967
28.0,40,239.69647341736115,True,28.0,26.0,9.0,4.656122595316741,2024-09-26 08:41:47.304303,2024-09-16 09:00:00,2024-09-16 13:39:22.041343,3,08:41:47.304303,0.0,13:39:22.041343
28.0,40,239.75183521779982,True,28.0,26.0,7.0,2.9462100307128516,2024-09-26 08:45:06.606784,2024-09-16 09:00:00,2024-09-16 11:56:46.356111,3,08:45:06.606784,0.0,11:56:46.356111
28.0,40,239.78584270707606,True,28.0,26.0,6.0,2.362350010667016,2024-09-26 08:47:09.033745,2024-09-16 09:00:00,2024-09-16 11:21:44.460038,3,08:47:09.033745,0.0,11:21:44.460038
28.0,40,239.80169433539146,True,28.0,26.0,10.0,5.925451488105906,2024-09-26 08:48:06.099607,2024-09-16 09:00:00,2024-09-16 14:55:31.625357,3,08:48:06.099607,0.0,14:55:31.625357
28.0,40,239.8300488022529,True,28.0,26.0,5.0,1.8278452317527698,2024-09-26 08:49:48.175688,2024-09-16 09:00:00,2024-09-16 10:49:40.242834,3,08:49:48.175688,0.0,10:49:40.242834
28.0,40,239.88146535478919,True,28.0,26.0,4.0,1.3067156426447524,2024-09-26 08:52:53.275277,2024-09-16 09:00:00,2024-09-16 10:18:24.176314,3,08:52:53.275277,0.0,10:18:24.176314
28.0,40,239.9763127746763,True,28.0,26.0,8.0,3.6726395704164894,2024-09-26 08:58:34.725989,2024-09-16 09:00:00,2024-09-16 12:40:21.502453,3,08:58:34.725989,0.0,12:40:21.502453
28.0,40,240.05645724817734,True,28.0,26.0,3.0,0.8005315220216386,2024-09-26 09:03:23.246093,2024-09-16 09:00:00,2024-09-16 09:48:01.913479,3,09:03:23.246093,0.0,09:48:01.913479
28.0,40,240.191402732696,True,28.0,26.0,2.0,0.3666016353650159,2024-09-26 09:11:29.049838,2024-09-16 09:00:00,2024-09-16 09:21:59.765887,3,09:11:29.049838,0.0,09:21:59.765887
28.0,40,240.281006913302,True,28.0,26.0,1.0,0.07756227959373074,2024-09-26 09:16:51.624888,2024-09-16 09:00:00,2024-09-16 09:04:39.224207,3,09:16:51.624888,0.0,09:04:39.224207
26.0,40,240.33702821377182,False,,,,,2024-09-26 09:20:13.301570,2024-09-16 09:00:00,,3,09:20:13.301570,,
28.0,40,240.33702821377182,True,28.0,26.0,0.0,0.0,2024-09-26 09:20:13.301570,2024-09-16 09:00:00,2024-09-16 09:00:00.000000,3,09:20:13.301570,0.0,09:00:00
26.0,40,241.23832417281383,True,26.0,28.0,39.0,216.09745246601767,2024-09-26 10:14:17.967022,2024-09-16 09:00:00,2024-09-25 09:05:50.828878,3,10:14:17.967022,2.0,09:05:50.828878
20.0,40,276.6222283574506,True,20.0,18.0,26.0,83.2186892080825,2024-09-27 21:37:20.022087,2024-09-16 09:00:00,2024-09-19 20:13:07.281149,4,21:37:20.022087,3.0,20:13:07.281149
20.0,40,277.41137537884526,True,20.0,18.0,27.0,89.81081417981581,2024-09-27 22:24:40.951364,2024-09-16 09:00:00,2024-09-20 02:48:38.931047,4,22:24:40.951364,4.0,02:48:38.931047
20.0,40,278.9966327204243,True,20.0,18.0,28.0,94.61440065592087,2024-09-27 23:59:47.877794,2024-09-16 09:00:00,2024-09-20 07:36:51.842361,4,23:59:47.877794,4.0,07:36:51.842361
